LSOA Code,LSOA Name,Borough,Total_Crime_Count,Population,Crime_Rate
E01000449,Bexley 023E,E09000004,41,1562,26.248399487836107
E01000450,Bexley 009E,E09000004,70,1801,38.86729594669628
E01000451,Bexley 009F,E09000004,46,1750,26.28571428571429
E01000452,Bexley 009G,E09000004,49,1420,34.50704225352113
E01000453,Bexley 013B,E09000004,43,1477,29.113067027758973
E01000454,Bexley 013C,E09000004,119,1631,72.96137339055794
E01000455,Bexley 013D,E09000004,51,1792,28.459821428571427
E01000456,Bexley 013E,E09000004,41,1422,28.83263009845288
E01000457,Bexley 026D,E09000004,268,2175,123.2183908045977
E01000458,Bexley 027E,E09000004,56,1542,36.31647211413749
E01000459,Bexley 027F,E09000004,105,1871,56.11972207375735
E01000460,Bexley 022E,E09000004,34,1261,26.96272799365583
E01000461,Bexley 024E,E09000004,49,1637,29.932803909590717
E01000462,Bexley 026E,E09000004,164,2054,79.8442064264849
E01000463,Bexley 025E,E09000004,28,1251,22.38209432454037
E01000464,Bexley 002D,E09000004,77,1518,50.72463768115942
E01000465,Bexley 002E,E09000004,166,1690,98.22485207100591
E01000466,Bexley 001A,E09000004,170,1713,99.24109748978401
E01000467,Bexley 001B,E09000004,86,1677,51.28205128205128
E01000468,Bexley 001C,E09000004,182,2932,62.07366984993179
E01000469,Bexley 001D,E09000004,86,1738,49.482163406214035
E01000470,Bexley 002F,E09000004,122,1307,93.34353481254782
E01000471,Brent 026A,E09000005,47,1721,27.309703660662404
E01000472,Brent 029A,E09000005,203,2404,84.44259567387687
E01000473,Brent 029B,E09000005,222,2704,82.10059171597634
E01000474,Brent 026B,E09000005,65,2272,28.609154929577464
E01000475,Brent 029C,E09000005,214,2124,100.7532956685499
E01000476,Brent 026C,E09000005,78,2196,35.51912568306011
E01000477,Brent 026D,E09000005,124,2376,52.18855218855219
E01000478,Brent 029D,E09000005,97,2528,38.370253164556964
E01000479,Brent 009A,E09000005,75,1759,42.63786242183058
E01000480,Brent 006A,E09000005,67,1688,39.691943127962084
E01000481,Brent 009B,E09000005,111,1635,67.88990825688074
E01000483,Brent 009D,E09000005,180,1852,97.19222462203024
E01000484,Brent 006B,E09000005,119,1765,67.42209631728045
E01000485,Brent 006C,E09000005,61,1604,38.02992518703242
E01000486,Brent 006D,E09000005,56,1698,32.97997644287397
E01000487,Brent 006E,E09000005,131,1987,65.92853548062405
E01000488,Brent 022A,E09000005,89,1647,54.03764420157862
E01000489,Brent 030A,E09000005,107,1728,61.92129629629629
E01000490,Brent 023A,E09000005,238,1771,134.38735177865613
E01000491,Brent 030B,E09000005,127,2066,61.47144240077444
E01000492,Brent 030C,E09000005,73,1273,57.34485467399843
E01000493,Brent 030D,E09000005,63,1597,39.44896681277395
E01000494,Brent 023B,E09000005,89,1761,50.53946621237933
E01000495,Brent 023C,E09000005,135,1591,84.85229415461974
E01000497,Brent 011A,E09000005,211,2070,101.93236714975845
E01000498,Brent 010B,E09000005,109,1683,64.76530005941771
E01000499,Brent 011B,E09000005,173,1896,91.24472573839662
E01000501,Brent 011C,E09000005,105,2031,51.698670605612996
E01000502,Brent 011D,E09000005,136,1882,72.26354941551541
E01000503,Brent 011E,E09000005,112,2093,53.51170568561873
E01000504,Brent 018A,E09000005,122,1799,67.81545302946081
E01000505,Brent 018B,E09000005,78,1677,46.51162790697674
E01000506,Brent 014A,E09000005,189,1657,114.06155703077852
E01000507,Brent 018C,E09000005,124,1617,76.6852195423624
E01000508,Brent 025A,E09000005,302,2613,115.57596632223498
E01000509,Brent 014B,E09000005,107,1438,74.40890125173853
E01000510,Brent 014C,E09000005,340,1672,203.34928229665073
E01000511,Brent 014D,E09000005,114,1770,64.40677966101694
E01000512,Brent 018D,E09000005,134,1703,78.68467410452143
E01000513,Brent 002A,E09000005,70,1678,41.716328963051254
E01000514,Brent 002B,E09000005,62,1570,39.49044585987261
E01000515,Brent 003A,E09000005,153,1875,81.60000000000001
E01000516,Brent 002C,E09000005,157,2345,66.95095948827293
E01000517,Brent 003B,E09000005,104,1623,64.07886629698089
E01000518,Brent 005A,E09000005,100,1915,52.21932114882506
E01000519,Brent 005B,E09000005,101,2013,50.173869846001
E01000520,Brent 002D,E09000005,111,1677,66.18962432915922
E01000521,Brent 025B,E09000005,284,2275,124.83516483516483
E01000522,Brent 025C,E09000005,100,2048,48.828125
E01000523,Brent 031A,E09000005,267,2297,116.23857205050066
E01000524,Brent 031B,E09000005,496,2423,204.70491126702433
E01000525,Brent 031C,E09000005,150,1851,81.03727714748784
E01000526,Brent 025D,E09000005,253,2197,115.15703231679562
E01000527,Brent 025E,E09000005,168,1875,89.6
E01000528,Brent 025F,E09000005,149,1725,86.37681159420289
E01000530,Brent 033A,E09000005,80,1819,43.9802089059923
E01000531,Brent 033B,E09000005,175,1799,97.27626459143968
E01000532,Brent 033C,E09000005,99,1509,65.60636182902584
E01000533,Brent 031E,E09000005,270,2172,124.30939226519337
E01000534,Brent 033D,E09000005,86,1748,49.19908466819222
E01000535,Brent 031F,E09000005,156,2053,75.98636142230882
E01000536,Brent 004A,E09000005,105,1562,67.22151088348272
E01000538,Brent 004B,E09000005,69,1622,42.54007398273736
E01000539,Brent 004C,E09000005,55,1581,34.78810879190386
E01000540,Brent 004D,E09000005,44,1456,30.21978021978022
E01000541,Brent 004E,E09000005,101,1411,71.58043940467753
E01000543,Brent 003E,E09000005,141,1625,86.76923076923076
E01000544,Brent 034A,E09000005,103,1768,58.2579185520362
E01000545,Brent 028A,E09000005,238,1921,123.89380530973452
E01000546,Brent 028B,E09000005,178,1640,108.53658536585365
E01000547,Brent 028C,E09000005,91,1656,54.95169082125604
E01000548,Brent 028D,E09000005,291,1984,146.67338709677418
E01000549,Brent 028E,E09000005,106,1813,58.46662989520132
E01000550,Brent 034B,E09000005,210,2021,103.90895596239486
E01000551,Brent 034C,E09000005,154,2894,53.213545266067726
E01000552,Brent 034D,E09000005,68,1512,44.97354497354497
E01000553,Brent 015A,E09000005,221,2040,108.33333333333334
E01000554,Brent 015B,E09000005,121,1970,61.421319796954315
E01000555,Brent 015C,E09000005,103,1586,64.94325346784363
E01000556,Brent 015D,E09000005,270,2089,129.2484442316898
E01000557,Brent 015E,E09000005,145,1865,77.7479892761394
E01000558,Brent 015F,E09000005,132,1389,95.03239740820734
E01000559,Brent 018E,E09000005,128,1379,92.82088469905729
E01000560,Brent 023D,E09000005,113,1561,72.3894939141576
E01000561,Brent 023E,E09000005,129,1937,66.59783169850283
E01000562,Brent 008A,E09000005,50,1507,33.178500331785
E01000563,Brent 008B,E09000005,60,1588,37.783375314861466
E01000564,Brent 013A,E09000005,118,1624,72.66009852216749
E01000565,Brent 013B,E09000005,92,1535,59.93485342019544
E01000566,Brent 008C,E09000005,53,1550,34.193548387096776
E01000567,Brent 016A,E09000005,63,1400,45
E01000568,Brent 008D,E09000005,378,2218,170.42380522993687
E01000569,Brent 008E,E09000005,66,1456,45.32967032967033
E01000570,Brent 012A,E09000005,87,1546,56.27425614489004
E01000571,Brent 012B,E09000005,144,1761,81.7717206132879
E01000572,Brent 007A,E09000005,50,1495,33.4448160535117
E01000573,Brent 007B,E09000005,56,1671,33.512866546977854
E01000574,Brent 007C,E09000005,46,1655,27.794561933534744
E01000575,Brent 007D,E09000005,127,2154,58.96007428040854
E01000576,Brent 012C,E09000005,76,1874,40.554962646744926
E01000577,Brent 007E,E09000005,165,2585,63.82978723404255
E01000578,Brent 012D,E09000005,236,2323,101.59276797244941
E01000579,Brent 032A,E09000005,91,1587,57.3408947700063
E01000580,Brent 032B,E09000005,222,2086,106.42377756471716
E01000581,Brent 030E,E09000005,94,1513,62.12822207534699
E01000582,Brent 032C,E09000005,124,1851,66.99081577525662
E01000583,Brent 032D,E09000005,177,2049,86.38360175695462
E01000584,Brent 033E,E09000005,67,1560,42.94871794871795
E01000585,Brent 033F,E09000005,57,1504,37.89893617021277
E01000586,Brent 032E,E09000005,375,2380,157.56302521008402
E01000587,Brent 001A,E09000005,68,1625,41.84615384615385
E01000589,Brent 001B,E09000005,139,2551,54.48843590748726
E01000590,Brent 001C,E09000005,60,1936,30.991735537190085
E01000591,Brent 003F,E09000005,191,2183,87.4942739349519
E01000592,Brent 001D,E09000005,101,1831,55.1611141452758
E01000593,Brent 001E,E09000005,93,2121,43.84724186704385
E01000594,Brent 001F,E09000005,126,1815,69.42148760330578
E01000595,Brent 027A,E09000005,131,1785,73.38935574229693
E01000596,Brent 021A,E09000005,178,1848,96.32034632034632
E01000599,Brent 027D,E09000005,108,1889,57.173107464266806
E01000601,Brent 021B,E09000005,628,1385,453.42960288808666
E01000602,Brent 021C,E09000005,118,1453,81.21128699242945
E01000603,Brent 021D,E09000005,121,1446,83.67911479944675
E01000604,Brent 021E,E09000005,98,1736,56.45161290322581
E01000605,Brent 021F,E09000005,117,1762,66.40181611804768
E01000606,Brent 016B,E09000005,77,1872,41.13247863247863
E01000607,Brent 013C,E09000005,82,2591,31.648012350443842
E01000608,Brent 013D,E09000005,229,2338,97.9469632164243
E01000609,Brent 016C,E09000005,93,2059,45.16755706653716
E01000610,Brent 019A,E09000005,100,2186,45.745654162854535
E01000611,Brent 016D,E09000005,70,1928,36.30705394190872
E01000612,Brent 019B,E09000005,85,1766,48.131370328425824
E01000613,Brent 013E,E09000005,67,1755,38.17663817663818
E01000615,Brent 036A,E09000005,315,3191,98.71513632090253
E01000616,Brent 020A,E09000005,86,1939,44.3527591542032
E01000617,Brent 036B,E09000005,104,2266,45.895851721094445
E01000618,Brent 036D,E09000005,57,1677,33.98926654740608
E01000619,Brent 036C,E09000005,43,1696,25.35377358490566
E01000620,Brent 020B,E09000005,76,1750,43.42857142857143
E01000621,Brent 020C,E09000005,104,1811,57.426836002208724
E01000622,Brent 010D,E09000005,100,1980,50.505050505050505
E01000623,Brent 005C,E09000005,95,1882,50.47821466524974
E01000624,Brent 005D,E09000005,62,1745,35.53008595988539
E01000625,Brent 009E,E09000005,82,1672,49.04306220095694
E01000626,Brent 010E,E09000005,134,1547,86.61926308985132
E01000627,Brent 014E,E09000005,174,2048,84.9609375
E01000628,Brent 014F,E09000005,334,1768,188.91402714932127
E01000629,Brent 005E,E09000005,103,1977,52.099140111279716
E01000630,Brent 026E,E09000005,297,2728,108.87096774193549
E01000631,Brent 019C,E09000005,201,2073,96.96092619392185
E01000632,Brent 029E,E09000005,143,2480,57.66129032258065
E01000633,Brent 019D,E09000005,228,2616,87.1559633027523
E01000634,Brent 019E,E09000005,111,2642,42.01362604087812
E01000636,Brent 020E,E09000005,154,2599,59.25355906117737
E01000637,Brent 022B,E09000005,83,1508,55.03978779840848
E01000638,Brent 024A,E09000005,168,2141,78.46800560485755
E01000639,Brent 022C,E09000005,87,1715,50.72886297376093
E01000640,Brent 024B,E09000005,215,2215,97.06546275395034
E01000641,Brent 024C,E09000005,156,1951,79.95899538698103
E01000642,Brent 022D,E09000005,314,2214,141.82475158084915
E01000643,Brent 024D,E09000005,217,2243,96.74543022737406
E01000644,Brent 022E,E09000005,153,1912,80.02092050209204
E01000645,Bromley 007A,E09000006,58,1450,40
E01000646,Bromley 016A,E09000006,91,1828,49.78118161925602
E01000647,Bromley 016B,E09000006,60,1707,35.149384885764505
E01000648,Bromley 016C,E09000006,124,1888,65.67796610169492
E01000649,Bromley 007B,E09000006,58,2068,28.046421663442942
E01000650,Bromley 022A,E09000006,50,1805,27.700831024930746
E01000651,Bromley 020A,E09000006,80,1681,47.590719809637115
E01000652,Bromley 022B,E09000006,47,1711,27.469316189362946
E01000653,Bromley 016D,E09000006,58,1541,37.63789746917586
E01000654,Bromley 039A,E09000006,37,1299,28.48344880677444
E01000655,Bromley 039B,E09000006,60,1328,45.18072289156626
E01000656,Bromley 039C,E09000006,56,1508,37.13527851458886
E01000657,Bromley 039D,E09000006,128,1573,81.3731722822632
E01000658,Bromley 042A,E09000006,49,1330,36.84210526315789
E01000659,Bromley 039E,E09000006,47,1464,32.10382513661202
E01000661,Bromley 026A,E09000006,245,2817,86.97195598154065
E01000662,Bromley 026B,E09000006,99,1803,54.90848585690516
E01000663,Bromley 026C,E09000006,92,1681,54.72932778108269
E01000664,Bromley 026D,E09000006,70,1663,42.09260372820204
E01000665,Bromley 033A,E09000006,100,1859,53.79236148466918
E01000666,Bromley 033B,E09000006,86,1891,45.47858276044421
E01000667,Bromley 033C,E09000006,78,1659,47.01627486437613
E01000668,Bromley 020B,E09000006,163,2222,73.35733573357335
E01000669,Bromley 020C,E09000006,90,1736,51.84331797235023
E01000670,Bromley 018A,E09000006,109,1941,56.15662029881505
E01000671,Bromley 020D,E09000006,174,2271,76.61822985468956
E01000672,Bromley 011A,E09000006,101,1674,60.33452807646356
E01000673,Bromley 011B,E09000006,79,1670,47.30538922155689
E01000674,Bromley 008A,E09000006,122,1716,71.09557109557109
E01000676,Bromley 008B,E09000006,1219,2033,599.6064928676832
E01000677,Bromley 018C,E09000006,483,1902,253.94321766561512
E01000678,Bromley 016E,E09000006,83,1850,44.86486486486486
E01000679,Bromley 020E,E09000006,65,1792,36.27232142857143
E01000680,Bromley 037A,E09000006,60,1642,36.54080389768575
E01000681,Bromley 035A,E09000006,30,1755,17.094017094017097
E01000682,Bromley 035B,E09000006,48,1605,29.906542056074766
E01000683,Bromley 035C,E09000006,44,1705,25.806451612903224
E01000684,Bromley 035D,E09000006,29,2092,13.862332695984703
E01000685,Bromley 037B,E09000006,62,1627,38.10694529809465
E01000686,Bromley 037C,E09000006,31,1494,20.749665327978583
E01000687,Bromley 037D,E09000006,61,1565,38.977635782747605
E01000688,Bromley 037E,E09000006,40,1388,28.81844380403458
E01000689,Bromley 002A,E09000006,65,1636,39.73105134474328
E01000690,Bromley 002B,E09000006,54,1391,38.82099209202013
E01000691,Bromley 002C,E09000006,58,1535,37.78501628664495
E01000692,Bromley 002D,E09000006,106,1670,63.47305389221557
E01000693,Bromley 010A,E09000006,134,1511,88.68299139642622
E01000694,Bromley 007C,E09000006,61,2298,26.544821583986074
E01000695,Bromley 007D,E09000006,51,1518,33.59683794466403
E01000696,Bromley 007E,E09000006,89,1635,54.43425076452599
E01000697,Bromley 007F,E09000006,58,1784,32.511210762331835
E01000698,Bromley 010B,E09000006,56,1193,46.94048616932104
E01000699,Bromley 015A,E09000006,122,1452,84.02203856749311
E01000700,Bromley 013A,E09000006,77,1519,50.69124423963134
E01000701,Bromley 015B,E09000006,51,1440,35.416666666666664
E01000702,Bromley 013B,E09000006,44,1434,30.683403068340308
E01000703,Bromley 013C,E09000006,147,1731,84.92201039861352
E01000704,Bromley 015C,E09000006,89,1470,60.544217687074834
E01000705,Bromley 015D,E09000006,83,1356,61.2094395280236
E01000706,Bromley 013D,E09000006,79,1375,57.45454545454545
E01000707,Bromley 041A,E09000006,39,1509,25.84493041749503
E01000708,Bromley 041B,E09000006,67,1690,39.64497041420118
E01000709,Bromley 006A,E09000006,68,1372,49.56268221574344
E01000710,Bromley 006B,E09000006,116,2359,49.173378550233146
E01000711,Bromley 006C,E09000006,120,1880,63.82978723404255
E01000712,Bromley 012A,E09000006,94,1794,52.39687848383501
E01000713,Bromley 012B,E09000006,103,1849,55.70578691184424
E01000714,Bromley 006D,E09000006,340,2167,156.89893862482697
E01000715,Bromley 012C,E09000006,62,1759,35.24729960204662
E01000716,Bromley 011C,E09000006,49,1651,29.67898243488795
E01000717,Bromley 011D,E09000006,61,1704,35.7981220657277
E01000718,Bromley 006E,E09000006,113,2057,54.93437044239184
E01000719,Bromley 019A,E09000006,380,2116,179.58412098298678
E01000720,Bromley 019B,E09000006,270,1802,149.83351831298557
E01000721,Bromley 019C,E09000006,221,1604,137.78054862842893
E01000722,Bromley 023A,E09000006,330,1848,178.57142857142858
E01000723,Bromley 029A,E09000006,32,1241,25.785656728444803
E01000724,Bromley 019D,E09000006,141,1675,84.17910447761194
E01000725,Bromley 023B,E09000006,150,1752,85.61643835616438
E01000726,Bromley 029B,E09000006,64,1304,49.079754601226995
E01000727,Bromley 028A,E09000006,171,1691,101.12359550561797
E01000728,Bromley 019E,E09000006,238,1627,146.2814996926859
E01000729,Bromley 014A,E09000006,276,1959,140.88820826952528
E01000730,Bromley 014B,E09000006,196,1808,108.4070796460177
E01000731,Bromley 023C,E09000006,60,1381,43.44677769732078
E01000732,Bromley 023D,E09000006,50,1515,33.003300330033
E01000733,Bromley 023E,E09000006,84,1670,50.29940119760479
E01000734,Bromley 028B,E09000006,40,1388,28.81844380403458
E01000735,Bromley 014C,E09000006,123,1548,79.45736434108527
E01000736,Bromley 010C,E09000006,80,1636,48.8997555012225
E01000737,Bromley 010D,E09000006,129,1404,91.88034188034189
E01000738,Bromley 014D,E09000006,125,1688,74.0521327014218
E01000739,Bromley 014E,E09000006,151,1677,90.0417412045319
E01000741,Bromley 005B,E09000006,136,1819,74.76635514018692
E01000742,Bromley 005C,E09000006,157,2119,74.09155261915998
E01000743,Bromley 009A,E09000006,210,1867,112.47991430101767
E01000744,Bromley 009B,E09000006,155,1559,99.42270686337396
E01000745,Bromley 005D,E09000006,143,1883,75.94264471587891
E01000746,Bromley 005E,E09000006,97,2021,47.99604156358239
E01000747,Bromley 042B,E09000006,129,2029,63.578117299162145
E01000748,Bromley 042C,E09000006,70,1687,41.49377593360996
E01000749,Bromley 036A,E09000006,89,1652,53.87409200968523
E01000750,Bromley 036B,E09000006,82,1456,56.31868131868132
E01000751,Bromley 036C,E09000006,156,2264,68.90459363957598
E01000752,Bromley 036D,E09000006,58,1747,33.199771036061826
E01000753,Bromley 031A,E09000006,30,1935,15.503875968992247
E01000754,Bromley 031B,E09000006,71,1770,40.112994350282484
E01000755,Bromley 031C,E09000006,18,1640,10.97560975609756
E01000756,Bromley 033D,E09000006,129,1708,75.52693208430914
E01000757,Bromley 031D,E09000006,25,1571,15.913430935709737
E01000758,Bromley 031E,E09000006,29,1451,19.986216402481045
E01000759,Bromley 034A,E09000006,43,1646,26.12393681652491
E01000760,Bromley 034B,E09000006,66,1629,40.515653775322285
E01000761,Bromley 034C,E09000006,53,1545,34.3042071197411
E01000762,Bromley 018D,E09000006,48,1748,27.459954233409608
E01000763,Bromley 027A,E09000006,41,1475,27.796610169491526
E01000764,Bromley 027B,E09000006,85,1817,46.780407264722065
E01000765,Bromley 034D,E09000006,127,1786,71.10862262038074
E01000766,Bromley 027C,E09000006,46,1815,25.344352617079892
E01000767,Bromley 027D,E09000006,50,1631,30.656039239730227
E01000768,Bromley 034E,E09000006,41,1502,27.29693741677763
E01000769,Bromley 024A,E09000006,342,1389,246.22030237580995
E01000770,Bromley 012D,E09000006,77,1522,50.59132720105125
E01000771,Bromley 041C,E09000006,81,1666,48.619447779111646
E01000772,Bromley 012E,E09000006,41,1580,25.949367088607595
E01000773,Bromley 024B,E09000006,36,1586,22.69861286254729
E01000774,Bromley 041D,E09000006,92,1504,61.170212765957444
E01000775,Bromley 024C,E09000006,141,2284,61.7338003502627
E01000777,Bromley 024D,E09000006,63,1631,38.62660944206009
E01000778,Bromley 024E,E09000006,139,1626,85.48585485854858
E01000779,Bromley 001A,E09000006,113,1400,80.71428571428571
